model,image,gt_index,epsilon,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000179265,1,1/255,pgd,0.823836088180542,0.823836088180542,0.823836088180542,1.351206511259079
yolo11x,000000179265,1,1/255,rcp,0.9423647212187307,0.9423647212187307,0.9423647212187307,400.50713604688644
yolo11x,000000179265,1,1/255,square_attack,0.9377558827400208,0.9377558827400208,0.9377558827400208,85.96542939543724
yolo11x,000000179265,1,2/255,odpv,0.8268945217132568,0.8268945217132568,0.8268945217132568,53.337820291519165
yolo11x,000000179265,1,2/255,pgd,0.365929514169693,0.0,0.0,1.0346888601779938
yolo11x,000000179265,1,2/255,rcp,0.9391794801301752,0.9391794801301752,0.9391794801301752,402.61405512690544
yolo11x,000000179265,1,2/255,square_attack,0.9259235858917236,0.9259235858917236,0.9259235858917236,61.50930127501488
yolo11x,000000179265,2,1/255,odpv,0.8692337274551392,0.8692337274551392,0.8692337274551392,53.84159803390503
yolo11x,000000179265,2,1/255,pgd,0.4013407230377197,0.0,0.0,1.351206511259079
yolo11x,000000179265,2,1/255,rcp,0.9016038054346859,0.9016038054346859,0.9016038054346859,400.50713604688644
yolo11x,000000179265,2,1/255,square_attack,0.8840082287788391,0.8840082287788391,0.8840082287788391,85.96542939543724
yolo11x,000000179265,2,2/255,odpv,0.8414958715438843,0.8414958715438843,0.8414958715438843,53.286539793014526
yolo11x,000000179265,2,2/255,pgd,0.0,0.0,0.0,1.0346888601779938
yolo11x,000000179265,2,2/255,rcp,0.8954037765995483,0.8954037765995483,0.8954037765995483,402.61405512690544
yolo11x,000000179265,2,2/255,square_attack,0.8625524044036865,0.8625524044036865,0.8625524044036865,61.50930127501488
yolo11x,000000179265,3,1/255,odpv,0.0,0.0,0.0,0.022317171096801758
yolo11x,000000179265,3,1/255,pgd,0.0,0.0,0.0,1.351206511259079
yolo11x,000000179265,3,1/255,rcp,0.8108035565027912,0.8108035565027912,0.8108035565027912,400.50713604688644
yolo11x,000000179265,3,1/255,square_attack,0.79450523853302,0.79450523853302,0.79450523853302,85.96542939543724
yolo11x,000000179265,3,2/255,odpv,0.0,0.0,0.0,0.002935171127319336
yolo11x,000000179265,3,2/255,pgd,0.0,0.0,0.0,1.0346888601779938
yolo11x,000000179265,3,2/255,rcp,0.8003018436285592,0.8003018436285592,0.8003018436285592,402.61405512690544
yolo11x,000000179265,3,2/255,square_attack,0.0,0.0,0.0,61.50930127501488
yolo11x,000000179265,4,1/255,odpv,0.0,0.0,0.0,0.002334117889404297
yolo11x,000000179265,4,1/255,pgd,0.0,0.0,0.0,1.351206511259079
yolo11x,000000179265,4,1/255,rcp,0.0,0.0,0.0,400.50713604688644
yolo11x,000000179265,4,1/255,square_attack,0.0,0.0,0.0,85.96542939543724
yolo11x,000000179265,4,2/255,odpv,0.0,0.0,0.0,0.0027124881744384766
yolo11x,000000179265,4,2/255,pgd,0.0,0.0,0.0,1.0346888601779938
yolo11x,000000179265,4,2/255,rcp,0.0,0.0,0.0,402.61405512690544
yolo11x,000000179265,4,2/255,square_attack,0.0,0.0,0.0,61.50930127501488
yolo11x,000000179265,5,1/255,odpv,0.0,0.0,0.0,0.002234935760498047
yolo11x,000000179265,5,1/255,pgd,0.0,0.0,0.0,1.351206511259079
yolo11x,000000179265,5,1/255,rcp,0.0,0.0,0.0,400.50713604688644
yolo11x,000000179265,5,1/255,square_attack,0.0,0.0,0.0,85.96542939543724
yolo11x,000000179265,5,2/255,odpv,0.0,0.0,0.0,0.0025556087493896484
yolo11x,000000179265,5,2/255,pgd,0.0,0.0,0.0,1.0346888601779938
yolo11x,000000179265,5,2/255,rcp,0.0,0.0,0.0,402.61405512690544
yolo11x,000000179265,5,2/255,square_attack,0.0,0.0,0.0,61.50930127501488
yolo11x,000000179265,6,1/255,odpv,0.0,0.0,0.0,0.002130270004272461
yolo11x,000000179265,6,1/255,pgd,0.0,0.0,0.0,1.351206511259079
yolo11x,000000179265,6,1/255,rcp,0.0,0.0,0.0,400.50713604688644
yolo11x,000000179265,6,1/255,square_attack,0.0,0.0,0.0,85.96542939543724
yolo11x,000000179265,6,2/255,odpv,0.0,0.0,0.0,0.002516031265258789
yolo11x,000000179265,6,2/255,pgd,0.0,0.0,0.0,1.0346888601779938
yolo11x,000000179265,6,2/255,rcp,0.0,0.0,0.0,402.61405512690544
yolo11x,000000179265,6,2/255,square_attack,0.0,0.0,0.0,61.50930127501488
yolo11x,000000179265,7,1/255,odpv,0.0,0.0,0.0,0.008432149887084961
yolo11x,000000179265,7,1/255,pgd,0.0,0.0,0.0,1.351206511259079
yolo11x,000000179265,7,1/255,rcp,0.0,0.0,0.0,400.50713604688644
yolo11x,000000179265,7,1/255,square_attack,0.0,0.0,0.0,85.96542939543724
yolo11x,000000179265,7,2/255,odpv,0.0,0.0,0.0,0.002466440200805664
yolo11x,000000179265,7,2/255,pgd,0.0,0.0,0.0,1.0346888601779938
yolo11x,000000179265,7,2/255,rcp,0.0,0.0,0.0,402.61405512690544
yolo11x,000000179265,7,2/255,square_attack,0.0,0.0,0.0,61.50930127501488
yolo11x,000000224051,0,1/255,odpv,0.9442012310028076,0.9442012310028076,0.9442012310028076,50.85563397407532
yolo11x,000000224051,0,1/255,pgd,0.7868980765342712,0.7868980765342712,0.7868980765342712,3.651162624359131
yolo11x,000000224051,0,1/255,rcp,0.9705574677648625,0.9705574677648625,0.9705574677648625,1034.1339475313823
yolo11x,000000224051,0,1/255,square_attack,0.9071016907691956,0.9071016907691956,0.9071016907691956,172.379807472229
yolo11x,000000224051,0,2/255,odpv,0.9293650984764099,0.9293650984764099,0.9293650984764099,53.41577458381653
yolo11x,000000224051,0,2/255,pgd,0.0,0.0,0.0,2.8545304934183755
yolo11x,000000224051,0,2/255,rcp,0.9675836171793228,0.9675836171793228,0.9675836171793228,1039.3976783752441
yolo11x,000000224051,0,2/255,square_attack,0.8897854089736938,0.8897854089736938,0.8897854089736938,172.14195386568704
yolo11x,000000224051,1,1/255,odpv,0.8897506594657898,0.8897506594657898,0.8897506594657898,51.5501184463501
yolo11x,000000224051,1,1/255,pgd,0.22318249940872192,0.0,0.0,3.651162624359131
yolo11x,000000224051,1,1/255,rcp,0.9328061453717555,0.9328061453717555,0.9328061453717555,1034.1339475313823
yolo11x,000000224051,1,1/255,square_attack,0.9215859174728394,0.9215859174728394,0.9215859174728394,172.379807472229
yolo11x,000000224051,1,2/255,odpv,0.8898030519485474,0.8898030519485474,0.8898030519485474,53.982919454574585
yolo11x,000000224051,1,2/255,pgd,0.0,0.0,0.0,2.8545304934183755
yolo11x,000000224051,1,2/255,rcp,0.9302411376309829,0.9302411376309829,0.9302411376309829,1039.3976783752441
yolo11x,000000224051,1,2/255,square_attack,0.8996439576148987,0.8996439576148987,0.8996439576148987,172.14195386568704
yolo11x,000000224051,2,1/255,odpv,0.8650944232940674,0.8650944232940674,0.8650944232940674,51.585917949676514
yolo11x,000000224051,2,1/255,pgd,0.0,0.0,0.0,3.651162624359131
yolo11x,000000224051,2,1/255,rcp,0.9320540066949963,0.9320540066949963,0.9320540066949963,1034.1339475313823
yolo11x,000000224051,2,1/255,square_attack,0.9168062806129456,0.9168062806129456,0.9168062806129456,172.379807472229
yolo11x,000000224051,2,2/255,odpv,0.864290177822113,0.864290177822113,0.864290177822113,54.17445421218872
yolo11x,000000224051,2,2/255,pgd,0.06349265575408936,0.0,0.0,2.8545304934183755
yolo11x,000000224051,2,2/255,rcp,0.9231332274152851,0.9231332274152851,0.9231332274152851,1039.3976783752441
yolo11x,000000224051,2,2/255,square_attack,0.8722613453865051,0.8722613453865051,0.8722613453865051,172.14195386568704
yolo11x,000000236845,0,1/255,odpv,0.85402911901474,0.85402911901474,0.85402911901474,51.39932608604431
yolo11x,000000236845,0,1/255,pgd,0.0,0.0,0.0,3.156156301498413
yolo11x,000000236845,0,1/255,rcp,0.9075916267225315,0.9075916267225315,0.9075916267225315,3609.399637699127
yolo11x,000000236845,0,1/255,square_attack,0.8954749703407288,0.8954749703407288,0.8954749703407288,162.01643300056458
yolo11x,000000236845,0,2/255,odpv,0.8403646349906921,0.8403646349906921,0.8403646349906921,50.8945369720459
yolo11x,000000236845,0,2/255,pgd,0.0,0.0,0.0,2.2394187450408936
yolo11x,000000236845,0,2/255,rcp,0.9030775994025968,0.9030775994025968,0.9030775994025968,3571.9767849445343
yolo11x,000000236845,0,2/255,square_attack,0.8858723640441895,0.8858723640441895,0.8858723640441895,155.7857220172882
yolo11x,000000269632,0,1/255,odpv,0.9172806143760681,0.9172806143760681,0.9172806143760681,52.487977027893066
yolo11x,000000269632,0,1/255,pgd,0.6292212605476379,0.6292212605476379,0.0,3.2144664764404296
yolo11x,000000269632,0,1/255,rcp,0.9639185119805554,0.9639185119805554,0.9639185119805554,640.2700558185577
yolo11x,000000269632,0,1/255,square_attack,0.9489457607269287,0.9489457607269287,0.9489457607269287,175.93256597518922
yolo11x,000000269632,0,2/255,odpv,0.9007567167282104,0.9007567167282104,0.9007567167282104,54.41142654418945
yolo11x,000000269632,0,2/255,pgd,0.0,0.0,0.0,2.022748565673828
yolo11x,000000269632,0,2/255,rcp,0.9508272463048358,0.9508272463048358,0.9508272463048358,640.9559560298919
yolo11x,000000269632,0,2/255,square_attack,0.9205395579338074,0.9205395579338074,0.9205395579338074,157.11195907592773
yolo11x,000000269632,1,1/255,odpv,0.8220731616020203,0.8220731616020203,0.8220731616020203,52.29498887062073
yolo11x,000000269632,1,1/255,pgd,0.0,0.0,0.0,3.2144664764404296
yolo11x,000000269632,1,1/255,rcp,0.8899737797260461,0.8899737797260461,0.8899737797260461,640.2700558185577
yolo11x,000000269632,1,1/255,square_attack,0.8836393356323242,0.8836393356323242,0.8836393356323242,175.93256597518922
yolo11x,000000269632,1,2/255,odpv,0.8254417181015015,0.8254417181015015,0.8254417181015015,54.13939905166626
yolo11x,000000269632,1,2/255,pgd,0.0,0.0,0.0,2.022748565673828
yolo11x,000000269632,1,2/255,rcp,0.8827817799260786,0.8827817799260786,0.8827817799260786,640.9559560298919
yolo11x,000000269632,1,2/255,square_attack,0.8699944615364075,0.8699944615364075,0.8699944615364075,157.11195907592773
yolo11x,000000269632,2,1/255,odpv,0.962395966053009,0.962395966053009,0.962395966053009,50.81471633911133
yolo11x,000000269632,2,1/255,pgd,0.7790124416351318,0.7790124416351318,0.7790124416351318,3.2144664764404296
yolo11x,000000269632,2,1/255,rcp,0.9693985119642347,0.9693985119642347,0.9693985119642347,640.2700558185577
yolo11x,000000269632,2,1/255,square_attack,0.9517163038253784,0.9517163038253784,0.9517163038253784,175.93256597518922
yolo11x,000000269632,2,2/255,odpv,0.957689106464386,0.957689106464386,0.957689106464386,52.79259943962097
yolo11x,000000269632,2,2/255,pgd,0.5336576104164124,0.5336576104164124,0.0,2.022748565673828
yolo11x,000000269632,2,2/255,rcp,0.9673573663388578,0.9673573663388578,0.9673573663388578,640.9559560298919
yolo11x,000000269632,2,2/255,square_attack,0.8995248675346375,0.8995248675346375,0.8995248675346375,157.11195907592773
yolo11x,000000269632,3,1/255,odpv,0.8371644616127014,0.8371644616127014,0.8371644616127014,52.15228819847107
yolo11x,000000269632,3,1/255,pgd,0.0,0.0,0.0,3.2144664764404296
yolo11x,000000269632,3,1/255,rcp,0.905185968909125,0.905185968909125,0.905185968909125,640.2700558185577
yolo11x,000000269632,3,1/255,square_attack,0.8959917426109314,0.8959917426109314,0.8959917426109314,175.93256597518922
yolo11x,000000269632,3,2/255,odpv,0.8277015686035156,0.8277015686035156,0.8277015686035156,54.028311014175415
yolo11x,000000269632,3,2/255,pgd,0.0,0.0,0.0,2.022748565673828
yolo11x,000000269632,3,2/255,rcp,0.8991876770274085,0.8991876770274085,0.8991876770274085,640.9559560298919
yolo11x,000000269632,3,2/255,square_attack,0.8759929537773132,0.8759929537773132,0.8759929537773132,157.11195907592773
yolo11x,000000269632,4,1/255,odpv,0.819822371006012,0.819822371006012,0.819822371006012,51.46966218948364
yolo11x,000000269632,4,1/255,pgd,0.1805308759212494,0.0,0.0,3.2144664764404296
yolo11x,000000269632,4,1/255,rcp,0.8911673055143384,0.8911673055143384,0.8911673055143384,640.2700558185577
yolo11x,000000269632,4,1/255,square_attack,0.8654634356498718,0.8654634356498718,0.8654634356498718,175.93256597518922
yolo11x,000000269632,4,2/255,odpv,0.730354905128479,0.730354905128479,0.730354905128479,53.17246222496033
yolo11x,000000269632,4,2/255,pgd,0.18779176473617554,0.0,0.0,2.022748565673828
yolo11x,000000269632,4,2/255,rcp,0.878197076683587,0.878197076683587,0.878197076683587,640.9559560298919
yolo11x,000000269632,4,2/255,square_attack,0.7966567277908325,0.7966567277908325,0.7966567277908325,157.11195907592773
yolo11x,000000279714,0,1/255,odpv,0.9316397309303284,0.9316397309303284,0.9316397309303284,53.29206585884094
yolo11x,000000279714,0,1/255,pgd,0.44989636540412903,0.0,0.0,0.9889734268188477
yolo11x,000000279714,0,1/255,rcp,0.9453221830438818,0.9453221830438818,0.9453221830438818,617.0310925006867
yolo11x,000000279714,0,1/255,square_attack,0.9352353811264038,0.9352353811264038,0.9352353811264038,34.70758090019226
yolo11x,000000279714,0,2/255,odpv,0.9208853244781494,0.9208853244781494,0.9208853244781494,53.15777325630188
yolo11x,000000279714,0,2/255,pgd,0.0,0.0,0.0,0.7265054702758789
yolo11x,000000279714,0,2/255,rcp,0.9440111757321715,0.9440111757321715,0.9440111757321715,615.7237842559814
yolo11x,000000279714,0,2/255,square_attack,0.9263713359832764,0.9263713359832764,0.9263713359832764,34.81693959236145
yolo11x,000000279714,1,1/255,odpv,0.0,0.0,0.0,0.0010936260223388672
yolo11x,000000279714,1,1/255,pgd,0.0,0.0,0.0,0.9889734268188477
yolo11x,000000279714,1,1/255,rcp,0.0,0.0,0.0,617.0310925006867
yolo11x,000000279714,1,1/255,square_attack,0.0,0.0,0.0,34.70758090019226
yolo11x,000000279714,1,2/255,odpv,0.0,0.0,0.0,0.0016262531280517578
yolo11x,000000279714,1,2/255,pgd,0.0,0.0,0.0,0.7265054702758789
yolo11x,000000279714,1,2/255,rcp,0.0,0.0,0.0,615.7237842559814
yolo11x,000000279714,1,2/255,square_attack,0.0,0.0,0.0,34.81693959236145
yolo11x,000000279714,2,1/255,odpv,0.0,0.0,0.0,0.06418466567993164
yolo11x,000000279714,2,1/255,pgd,0.0,0.0,0.0,0.9889734268188477
yolo11x,000000279714,2,1/255,rcp,0.0,0.0,0.0,617.0310925006867
yolo11x,000000279714,2,1/255,square_attack,0.0,0.0,0.0,34.70758090019226
yolo11x,000000279714,2,2/255,odpv,0.0,0.0,0.0,0.0639028549194336
yolo11x,000000279714,2,2/255,pgd,0.0,0.0,0.0,0.7265054702758789
yolo11x,000000279714,2,2/255,rcp,0.0,0.0,0.0,615.7237842559814
yolo11x,000000279714,2,2/255,square_attack,0.0,0.0,0.0,34.81693959236145
yolo11x,000000279714,3,1/255,odpv,0.0,0.0,0.0,0.0009922981262207031
yolo11x,000000279714,3,1/255,pgd,0.0,0.0,0.0,0.9889734268188477
yolo11x,000000279714,3,1/255,rcp,0.0,0.0,0.0,617.0310925006867
yolo11x,000000279714,3,1/255,square_attack,0.0,0.0,0.0,34.70758090019226
yolo11x,000000279714,3,2/255,odpv,0.0,0.0,0.0,0.0013971328735351562
yolo11x,000000279714,3,2/255,pgd,0.0,0.0,0.0,0.7265054702758789
yolo11x,000000279714,3,2/255,rcp,0.0,0.0,0.0,615.7237842559814
yolo11x,000000279714,3,2/255,square_attack,0.0,0.0,0.0,34.81693959236145
yolo11x,000000279714,4,1/255,odpv,0.0,0.0,0.0,0.000949859619140625
yolo11x,000000279714,4,1/255,pgd,0.0,0.0,0.0,0.9889734268188477
yolo11x,000000279714,4,1/255,rcp,0.0,0.0,0.0,617.0310925006867
yolo11x,000000279714,4,1/255,square_attack,0.0,0.0,0.0,34.70758090019226
yolo11x,000000279714,4,2/255,odpv,0.0,0.0,0.0,0.001417398452758789
yolo11x,000000279714,4,2/255,pgd,0.0,0.0,0.0,0.7265054702758789
yolo11x,000000279714,4,2/255,rcp,0.0,0.0,0.0,615.7237842559814
yolo11x,000000279714,4,2/255,square_attack,0.0,0.0,0.0,34.81693959236145
yolo11x,000000313588,0,1/255,odpv,0.7947755455970764,0.7947755455970764,0.7947755455970764,53.28773522377014
yolo11x,000000313588,0,1/255,pgd,0.4268617630004883,0.0,0.0,3.3739692687988283
yolo11x,000000313588,0,1/255,rcp,0.8116221016503391,0.8116221016503391,0.8116221016503391,669.0435113430024
yolo11x,000000313588,0,1/255,square_attack,0.7974603176116943,0.7974603176116943,0.7974603176116943,171.91198401451112
yolo11x,000000313588,0,2/255,odpv,0.7578073143959045,0.7578073143959045,0.7578073143959045,53.11909461021423
yolo11x,000000313588,0,2/255,pgd,0.2904856503009796,0.0,0.0,2.7882365703582765
yolo11x,000000313588,0,2/255,rcp,0.8080121587361576,0.8080121587361576,0.8080121587361576,674.6423870563507
yolo11x,000000313588,0,2/255,square_attack,0.7842519283294678,0.7842519283294678,0.7842519283294678,174.54667429924012
yolo11x,000000313588,1,1/255,odpv,0.8278279900550842,0.8278279900550842,0.8278279900550842,53.327335596084595
yolo11x,000000313588,1,1/255,pgd,0.6067586541175842,0.6067586541175842,0.0,3.3739692687988283
yolo11x,000000313588,1,1/255,rcp,0.8590206147080255,0.8590206147080255,0.8590206147080255,669.0435113430024
yolo11x,000000313588,1,1/255,square_attack,0.8544772863388062,0.8544772863388062,0.8544772863388062,171.91198401451112
yolo11x,000000313588,1,2/255,odpv,0.8279573917388916,0.8279573917388916,0.8279573917388916,53.18035817146301
yolo11x,000000313588,1,2/255,pgd,0.0,0.0,0.0,2.7882365703582765
yolo11x,000000313588,1,2/255,rcp,0.8560550326788654,0.8560550326788654,0.8560550326788654,674.6423870563507
yolo11x,000000313588,1,2/255,square_attack,0.8431186676025391,0.8431186676025391,0.8431186676025391,174.54667429924012
yolo11x,000000313588,2,1/255,odpv,0.9597196578979492,0.9597196578979492,0.9597196578979492,53.318453550338745
yolo11x,000000313588,2,1/255,pgd,0.8097193837165833,0.8097193837165833,0.8097193837165833,3.3739692687988283
yolo11x,000000313588,2,1/255,rcp,0.976990962389339,0.976990962389339,0.976990962389339,669.0435113430024
yolo11x,000000313588,2,1/255,square_attack,0.9610027074813843,0.9610027074813843,0.9610027074813843,171.91198401451112
yolo11x,000000313588,2,2/255,odpv,0.9511381387710571,0.9511381387710571,0.9511381387710571,53.19081377983093
yolo11x,000000313588,2,2/255,pgd,0.5677304267883301,0.5677304267883301,0.0,2.7882365703582765
yolo11x,000000313588,2,2/255,rcp,0.9763187947691166,0.9763187947691166,0.9763187947691166,674.6423870563507
yolo11x,000000313588,2,2/255,square_attack,0.9436570405960083,0.9436570405960083,0.9436570405960083,174.54667429924012
yolo11x,000000313588,3,1/255,odpv,0.8144770860671997,0.8144770860671997,0.8144770860671997,53.265143156051636
yolo11x,000000313588,3,1/255,pgd,0.0,0.0,0.0,3.3739692687988283
yolo11x,000000313588,3,1/255,rcp,0.8604115234916521,0.8604115234916521,0.8604115234916521,669.0435113430024
yolo11x,000000313588,3,1/255,square_attack,0.8379918336868286,0.8379918336868286,0.8379918336868286,171.91198401451112
yolo11x,000000313588,3,2/255,odpv,0.7522993087768555,0.7522993087768555,0.7522993087768555,53.174102783203125
yolo11x,000000313588,3,2/255,pgd,0.0,0.0,0.0,2.7882365703582765
yolo11x,000000313588,3,2/255,rcp,0.8535640767687335,0.8535640767687335,0.8535640767687335,674.6423870563507
yolo11x,000000313588,3,2/255,square_attack,0.7822902798652649,0.7822902798652649,0.7822902798652649,174.54667429924012
yolo11x,000000313588,4,1/255,odpv,0.9240032434463501,0.9240032434463501,0.9240032434463501,53.31748414039612
yolo11x,000000313588,4,1/255,pgd,0.6607077121734619,0.6607077121734619,0.0,3.3739692687988283
yolo11x,000000313588,4,1/255,rcp,0.9387988475345743,0.9387988475345743,0.9387988475345743,669.0435113430024
yolo11x,000000313588,4,1/255,square_attack,0.9260265827178955,0.9260265827178955,0.9260265827178955,171.91198401451112
yolo11x,000000313588,4,2/255,odpv,0.9241026639938354,0.9241026639938354,0.9241026639938354,53.16081118583679
yolo11x,000000313588,4,2/255,pgd,0.338357150554657,0.0,0.0,2.7882365703582765
yolo11x,000000313588,4,2/255,rcp,0.9370697890938914,0.9370697890938914,0.9370697890938914,674.6423870563507
yolo11x,000000313588,4,2/255,square_attack,0.9142635464668274,0.9142635464668274,0.9142635464668274,174.54667429924012
yolo11x,000000334006,0,1/255,odpv,0.9191497564315796,0.9191497564315796,0.9191497564315796,51.50057101249695
yolo11x,000000334006,0,1/255,pgd,0.7464967966079712,0.7464967966079712,0.7464967966079712,2.8861159801483156
yolo11x,000000334006,0,1/255,rcp,0.9425483891089586,0.9425483891089586,0.9425483891089586,645.4898784637451
yolo11x,000000334006,0,1/255,square_attack,0.927584171295166,0.927584171295166,0.927584171295166,137.71686487197877
yolo11x,000000334006,0,2/255,odpv,0.9192442893981934,0.9192442893981934,0.9192442893981934,50.74562168121338
yolo11x,000000334006,0,2/255,pgd,0.0,0.0,0.0,2.3627909660339355
yolo11x,000000334006,0,2/255,rcp,0.9405664941254276,0.9405664941254276,0.9405664941254276,637.1738382816314
yolo11x,000000334006,0,2/255,square_attack,0.9029656052589417,0.9029656052589417,0.9029656052589417,136.89677300453187
yolo11x,000000334006,1,1/255,odpv,0.9557670950889587,0.9557670950889587,0.9557670950889587,52.342379570007324
