model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time,noise_type,cmi_max_iou,fa_min_iou
yolo11x,000000141597,1,1/255,0.25,0.45,rcp,0.9470402443227142,0.9470402443227142,0.9470402443227142,2090.0043424765267,poisson,0.027338862762077885,0.9374410682310439
yolo11x,000000141597,1,1/255,0.25,0.45,rcp,0.9474735891837845,0.9474735891837845,0.9474735891837845,2863.3457125027976,poisson_gaussian,0.027388470590527382,0.9377259130667572
yolo11x,000000141597,1,1/255,0.25,0.45,rcp,0.948297028327617,0.948297028327617,0.948297028327617,1487.4630291461945,salt_and_pepper,0.02706853407088034,0.9389480331838662
yolo11x,000000141597,1,1/255,0.25,0.45,rcp,0.9473816018065936,0.9473816018065936,0.9473816018065936,1065.8128604094188,uniform,0.02717308708490225,0.9386527694792418
yolo11x,000000141597,1,2/255,0.25,0.45,rcp,0.9467368068751555,0.9467368068751555,0.9467368068751555,1583.7048784097035,laplace,0.02748274928892791,0.9374374866326349
yolo11x,000000141597,1,2/255,0.25,0.45,rcp,0.9473416342568586,0.9473416342568586,0.9473416342568586,1553.67067583402,normal,0.02725383632632725,0.9382310698597853
yolo11x,000000141597,1,2/255,0.25,0.45,rcp,0.9469517221516313,0.9469517221516313,0.9469517221516313,2377.1302230358124,poisson,0.02740294129087042,0.9372832100790743
yolo11x,000000141597,1,2/255,0.25,0.45,rcp,0.9445206836963286,0.9445206836963286,0.9445206836963286,3101.866970539093,poisson_gaussian,0.02741776258671209,0.9373595965236543
yolo11x,000000141597,1,2/255,0.25,0.45,rcp,0.9472892869863355,0.9472892869863355,0.9472892869863355,1482.912039756775,salt_and_pepper,0.027211038460977822,0.938371313862827
yolo11x,000000141597,1,2/255,0.25,0.45,rcp,0.94650325177351,0.94650325177351,0.94650325177351,1054.9964940547943,uniform,0.027433156859827796,0.9378436459378604
yolo11x,000000141597,2,1/255,0.25,0.45,odpv,0.9298151135444641,0.9298151135444641,0.9298151135444641,423.39707708358765,laplace,0.9543972015380859,0.891413688659668
yolo11x,000000141597,2,1/255,0.25,0.45,odpv,0.9297690987586975,0.9297690987586975,0.9297690987586975,205.66445271174112,normal,0.02395153045654297,0.9135828018188477
yolo11x,000000141597,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,499.516761859258,poisson,1.0,0.0
yolo11x,000000141597,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,392.6089788277944,poisson_gaussian,1.0,0.0
yolo11x,000000141597,2,1/255,0.25,0.45,odpv,0.92976975440979,0.92976975440979,0.92976975440979,200.91400583585104,salt_and_pepper,0.02395153045654297,0.9135828018188477
yolo11x,000000141597,2,1/255,0.25,0.45,odpv,0.9297381639480591,0.9297381639480591,0.9297381639480591,201.87272572517395,uniform,0.02395153045654297,0.9131069183349609
yolo11x,000000141597,2,1/255,0.25,0.45,rcp,0.937614679950101,0.937614679950101,0.937614679950101,1585.0582252343495,laplace,0.02740261590759674,0.937614679950101
yolo11x,000000141597,2,1/255,0.25,0.45,rcp,0.9387379454807708,0.9387379454807708,0.9387379454807708,1562.5767664114635,normal,0.027109195871066943,0.9387379454807708
yolo11x,000000141597,2,1/255,0.25,0.45,rcp,0.9374410682310439,0.9374410682310439,0.9374410682310439,2090.0043424765267,poisson,0.027338862762077885,0.9374410682310439
yolo11x,000000141597,2,1/255,0.25,0.45,rcp,0.9377259130667572,0.9377259130667572,0.9377259130667572,2863.3457125027976,poisson_gaussian,0.027388470590527382,0.9377259130667572
yolo11x,000000141597,2,1/255,0.25,0.45,rcp,0.9389480331838662,0.9389480331838662,0.9389480331838662,1487.4630291461945,salt_and_pepper,0.02706853407088034,0.9389480331838662
yolo11x,000000141597,2,1/255,0.25,0.45,rcp,0.9386527694792418,0.9386527694792418,0.9386527694792418,1065.8128604094188,uniform,0.02717308708490225,0.9386527694792418
yolo11x,000000141597,2,2/255,0.25,0.45,rcp,0.9374374866326349,0.9374374866326349,0.9374374866326349,1583.7048784097035,laplace,0.02748274928892791,0.9374374866326349
yolo11x,000000141597,2,2/255,0.25,0.45,rcp,0.9382310698597853,0.9382310698597853,0.9382310698597853,1553.67067583402,normal,0.02725383632632725,0.9382310698597853
yolo11x,000000141597,2,2/255,0.25,0.45,rcp,0.9372832100790743,0.9372832100790743,0.9372832100790743,2377.1302230358124,poisson,0.02740294129087042,0.9372832100790743
yolo11x,000000141597,2,2/255,0.25,0.45,rcp,0.9373595965236543,0.9373595965236543,0.9373595965236543,3101.866970539093,poisson_gaussian,0.02741776258671209,0.9373595965236543
yolo11x,000000141597,2,2/255,0.25,0.45,rcp,0.938371313862827,0.938371313862827,0.938371313862827,1482.912039756775,salt_and_pepper,0.027211038460977822,0.938371313862827
yolo11x,000000141597,2,2/255,0.25,0.45,rcp,0.9378436459378604,0.9378436459378604,0.9378436459378604,1054.9964940547943,uniform,0.027433156859827796,0.9378436459378604
yolo11x,000000144333,0,1/255,0.25,0.45,odpv,0.7308065891265869,0.7308065891265869,0.7308065891265869,184.11277574300766,laplace,1.0,0.0
yolo11x,000000144333,0,1/255,0.25,0.45,odpv,0.760490894317627,0.760490894317627,0.760490894317627,90.51193672418594,normal,0.016941070556640625,0.29447078704833984
yolo11x,000000144333,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,614.3232990503311,poisson,1.0,0.0
yolo11x,000000144333,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,591.4619798660278,poisson_gaussian,1.0,0.0
yolo11x,000000144333,0,1/255,0.25,0.45,odpv,0.760490894317627,0.760490894317627,0.760490894317627,93.23216137290001,salt_and_pepper,0.8425207138061523,0.29447078704833984
yolo11x,000000144333,0,1/255,0.25,0.45,odpv,0.760490894317627,0.760490894317627,0.760490894317627,105.02057111263275,uniform,0.8425207138061523,0.15028095245361328
yolo11x,000000144333,0,1/255,0.25,0.45,rcp,0.8361693455004207,0.8361693455004207,0.8361693455004207,622.716203212738,laplace,0.30721139170079975,0.4292653571541308
yolo11x,000000144333,0,1/255,0.25,0.45,rcp,0.8410855517187027,0.8410855517187027,0.8410855517187027,635.6637781858444,normal,0.3061486425184326,0.4301048103131842
yolo11x,000000144333,0,1/255,0.25,0.45,rcp,0.8347317411891081,0.8347317411891081,0.8347317411891081,813.8324368298054,poisson,0.30727784631847005,0.4287696202415015
yolo11x,000000144333,0,1/255,0.25,0.45,rcp,0.834928975394008,0.834928975394008,0.834928975394008,1156.0626802146435,poisson_gaussian,0.3074248883136293,0.42895972693915196
yolo11x,000000144333,0,1/255,0.25,0.45,rcp,0.8404708991011773,0.8404708991011773,0.8404708991011773,597.0384925603867,salt_and_pepper,0.30595074264404437,0.42992002296860266
yolo11x,000000144333,0,1/255,0.25,0.45,rcp,0.8399720532134678,0.8399720532134678,0.8399720532134678,448.0631416141987,uniform,0.30620084413690374,0.42996944912599805
yolo11x,000000144333,0,2/255,0.25,0.45,rcp,0.8249286193880655,0.8249286193880655,0.8249286193880655,615.2528928816319,laplace,0.3091494550214732,0.30547671823452516
yolo11x,000000144333,0,2/255,0.25,0.45,rcp,0.8342362477206543,0.8342362477206543,0.8342362477206543,610.7956427633762,normal,0.30684914037899136,0.42922611319871434
yolo11x,000000144333,0,2/255,0.25,0.45,rcp,0.831186113540746,0.831186113540746,0.831186113540746,908.9005832970142,poisson,0.30822900127667957,0.4248607480938968
yolo11x,000000144333,0,2/255,0.25,0.45,rcp,0.8288927856371856,0.8288927856371856,0.8288927856371856,1242.797225445509,poisson_gaussian,0.30842570196627556,0.3047951652725229
yolo11x,000000144333,0,2/255,0.25,0.45,rcp,0.8390798812768422,0.8390798812768422,0.8390798812768422,603.2746106088161,salt_and_pepper,0.30651927992103506,0.4293093303762596
yolo11x,000000144333,0,2/255,0.25,0.45,rcp,0.8341799649023037,0.8341799649023037,0.8341799649023037,448.1913203597069,uniform,0.3074219619333078,0.4298663674130044
yolo11x,000000144333,1,1/255,0.25,0.45,odpv,0.8690745830535889,0.8690745830535889,0.8690745830535889,184.11277574300766,laplace,0.9665975570678711,0.0
yolo11x,000000144333,1,1/255,0.25,0.45,odpv,0.8967532515525818,0.8967532515525818,0.8967532515525818,90.51193672418594,normal,0.9418458938598633,0.29447078704833984
yolo11x,000000144333,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,614.3232990503311,poisson,1.0,0.0
yolo11x,000000144333,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,591.4619798660278,poisson_gaussian,1.0,0.0
yolo11x,000000144333,1,1/255,0.25,0.45,odpv,0.8967532515525818,0.8967532515525818,0.8967532515525818,93.23216137290001,salt_and_pepper,0.9566326141357422,0.29447078704833984
yolo11x,000000144333,1,1/255,0.25,0.45,odpv,0.8889493346214294,0.8889493346214294,0.8889493346214294,105.02057111263275,uniform,0.9599313735961914,0.15028095245361328
yolo11x,000000144333,1,1/255,0.25,0.45,rcp,0.8963231778413634,0.8963231778413634,0.8963231778413634,622.716203212738,laplace,0.30721139170079975,0.4292653571541308
yolo11x,000000144333,1,1/255,0.25,0.45,rcp,0.9025280792384914,0.9025280792384914,0.9025280792384914,635.6637781858444,normal,0.3061486425184326,0.4301048103131842
yolo11x,000000144333,1,1/255,0.25,0.45,rcp,0.8983075640300958,0.8983075640300958,0.8983075640300958,813.8324368298054,poisson,0.30727784631847005,0.4287696202415015
yolo11x,000000144333,1,1/255,0.25,0.45,rcp,0.8982705608343315,0.8982705608343315,0.8982705608343315,1156.0626802146435,poisson_gaussian,0.3074248883136293,0.42895972693915196
yolo11x,000000144333,1,1/255,0.25,0.45,rcp,0.9068503010475499,0.9068503010475499,0.9068503010475499,597.0384925603867,salt_and_pepper,0.30595074264404437,0.42992002296860266
yolo11x,000000144333,1,1/255,0.25,0.45,rcp,0.9050337628596485,0.9050337628596485,0.9050337628596485,448.0631416141987,uniform,0.30620084413690374,0.42996944912599805
yolo11x,000000144333,1,2/255,0.25,0.45,rcp,0.8943538002203635,0.8943538002203635,0.8943538002203635,615.2528928816319,laplace,0.3091494550214732,0.30547671823452516
yolo11x,000000144333,1,2/255,0.25,0.45,rcp,0.9005269429256124,0.9005269429256124,0.9005269429256124,610.7956427633762,normal,0.30684914037899136,0.42922611319871434
yolo11x,000000144333,1,2/255,0.25,0.45,rcp,0.8973344012593168,0.8973344012593168,0.8973344012593168,908.9005832970142,poisson,0.30822900127667957,0.4248607480938968
yolo11x,000000144333,1,2/255,0.25,0.45,rcp,0.8957653168401505,0.8957653168401505,0.8957653168401505,1242.797225445509,poisson_gaussian,0.30842570196627556,0.3047951652725229
yolo11x,000000144333,1,2/255,0.25,0.45,rcp,0.8930139187910013,0.8930139187910013,0.8930139187910013,603.2746106088161,salt_and_pepper,0.30651927992103506,0.4293093303762596
yolo11x,000000144333,1,2/255,0.25,0.45,rcp,0.9017390024276392,0.9017390024276392,0.9017390024276392,448.1913203597069,uniform,0.3074219619333078,0.4298663674130044
yolo11x,000000144333,2,1/255,0.25,0.45,odpv,0.9309050440788269,0.9309050440788269,0.9309050440788269,184.11277574300766,laplace,0.26664257049560547,0.0
yolo11x,000000144333,2,1/255,0.25,0.45,odpv,0.9509989023208618,0.9509989023208618,0.9509989023208618,90.51193672418594,normal,0.2585916519165039,0.29447078704833984
yolo11x,000000144333,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,614.3232990503311,poisson,1.0,0.0
yolo11x,000000144333,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,591.4619798660278,poisson_gaussian,1.0,0.0
yolo11x,000000144333,2,1/255,0.25,0.45,odpv,0.9509989023208618,0.9509989023208618,0.9509989023208618,93.23216137290001,salt_and_pepper,0.25713157653808594,0.29447078704833984
yolo11x,000000144333,2,1/255,0.25,0.45,odpv,0.943945050239563,0.943945050239563,0.943945050239563,105.02057111263275,uniform,0.2607088088989258,0.15028095245361328
yolo11x,000000144333,2,1/255,0.25,0.45,rcp,0.9591505060100486,0.9591505060100486,0.9591505060100486,622.716203212738,laplace,0.30721139170079975,0.4292653571541308
yolo11x,000000144333,2,1/255,0.25,0.45,rcp,0.9600393101068804,0.9600393101068804,0.9600393101068804,635.6637781858444,normal,0.3061486425184326,0.4301048103131842
yolo11x,000000144333,2,1/255,0.25,0.45,rcp,0.9596075562305686,0.9596075562305686,0.9596075562305686,813.8324368298054,poisson,0.30727784631847005,0.4287696202415015
yolo11x,000000144333,2,1/255,0.25,0.45,rcp,0.9585447295688533,0.9585447295688533,0.9585447295688533,1156.0626802146435,poisson_gaussian,0.3074248883136293,0.42895972693915196
yolo11x,000000144333,2,1/255,0.25,0.45,rcp,0.9606632454503442,0.9606632454503442,0.9606632454503442,597.0384925603867,salt_and_pepper,0.30595074264404437,0.42992002296860266
yolo11x,000000144333,2,1/255,0.25,0.45,rcp,0.9601948155456019,0.9601948155456019,0.9601948155456019,448.0631416141987,uniform,0.30620084413690374,0.42996944912599805
yolo11x,000000144333,2,2/255,0.25,0.45,rcp,0.9565776230493478,0.9565776230493478,0.9565776230493478,615.2528928816319,laplace,0.3091494550214732,0.30547671823452516
yolo11x,000000144333,2,2/255,0.25,0.45,rcp,0.9596985238159188,0.9596985238159188,0.9596985238159188,610.7956427633762,normal,0.30684914037899136,0.42922611319871434
yolo11x,000000144333,2,2/255,0.25,0.45,rcp,0.959352121883926,0.959352121883926,0.959352121883926,908.9005832970142,poisson,0.30822900127667957,0.4248607480938968
yolo11x,000000144333,2,2/255,0.25,0.45,rcp,0.9586279337070511,0.9586279337070511,0.9586279337070511,1242.797225445509,poisson_gaussian,0.30842570196627556,0.3047951652725229
yolo11x,000000144333,2,2/255,0.25,0.45,rcp,0.9591974410185606,0.9591974410185606,0.9591974410185606,603.2746106088161,salt_and_pepper,0.30651927992103506,0.4293093303762596
yolo11x,000000144333,2,2/255,0.25,0.45,rcp,0.9587828031328302,0.9587828031328302,0.9587828031328302,448.1913203597069,uniform,0.3074219619333078,0.4298663674130044
yolo11x,000000144333,3,1/255,0.25,0.45,odpv,0.5824356079101562,0.5824356079101562,0.0,184.11277574300766,laplace,0.7218389511108398,0.0
yolo11x,000000144333,3,1/255,0.25,0.45,odpv,0.6017215847969055,0.6017215847969055,0.0,90.51193672418594,normal,0.20886993408203125,0.29447078704833984
yolo11x,000000144333,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,614.3232990503311,poisson,1.0,0.0
yolo11x,000000144333,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,591.4619798660278,poisson_gaussian,1.0,0.0
yolo11x,000000144333,3,1/255,0.25,0.45,odpv,0.6017215847969055,0.6017215847969055,0.0,93.23216137290001,salt_and_pepper,0.2166147232055664,0.29447078704833984
yolo11x,000000144333,3,1/255,0.25,0.45,odpv,0.5938559174537659,0.5938559174537659,0.0,105.02057111263275,uniform,0.571446418762207,0.15028095245361328
yolo11x,000000144333,3,1/255,0.25,0.45,rcp,0.6180332775353098,0.6180332775353098,0.0,622.716203212738,laplace,0.30721139170079975,0.4292653571541308
yolo11x,000000144333,3,1/255,0.25,0.45,rcp,0.6229544494586781,0.6229544494586781,0.0,635.6637781858444,normal,0.3061486425184326,0.4301048103131842
yolo11x,000000144333,3,1/255,0.25,0.45,rcp,0.6175428269279916,0.6175428269279916,0.0,813.8324368298054,poisson,0.30727784631847005,0.4287696202415015
yolo11x,000000144333,3,1/255,0.25,0.45,rcp,0.615051380690882,0.615051380690882,0.0,1156.0626802146435,poisson_gaussian,0.3074248883136293,0.42895972693915196
yolo11x,000000144333,3,1/255,0.25,0.45,rcp,0.6251996828120854,0.6251996828120854,0.0,597.0384925603867,salt_and_pepper,0.30595074264404437,0.42992002296860266
yolo11x,000000144333,3,1/255,0.25,0.45,rcp,0.6222326375183888,0.6222326375183888,0.0,448.0631416141987,uniform,0.30620084413690374,0.42996944912599805
yolo11x,000000144333,3,2/255,0.25,0.45,rcp,0.6116345509455333,0.6116345509455333,0.0,615.2528928816319,laplace,0.3091494550214732,0.30547671823452516
yolo11x,000000144333,3,2/255,0.25,0.45,rcp,0.6193660543155579,0.6193660543155579,0.0,610.7956427633762,normal,0.30684914037899136,0.42922611319871434
yolo11x,000000144333,3,2/255,0.25,0.45,rcp,0.6134561350251788,0.6134561350251788,0.0,908.9005832970142,poisson,0.30822900127667957,0.4248607480938968
yolo11x,000000144333,3,2/255,0.25,0.45,rcp,0.6152893845150356,0.6152893845150356,0.0,1242.797225445509,poisson_gaussian,0.30842570196627556,0.3047951652725229
yolo11x,000000144333,3,2/255,0.25,0.45,rcp,0.6217266192244874,0.6217266192244874,0.0,603.2746106088161,salt_and_pepper,0.30651927992103506,0.4293093303762596
yolo11x,000000144333,3,2/255,0.25,0.45,rcp,0.618731003253094,0.618731003253094,0.0,448.1913203597069,uniform,0.3074219619333078,0.4298663674130044
yolo11x,000000144333,4,1/255,0.25,0.45,odpv,0.9073790907859802,0.9073790907859802,0.9073790907859802,184.11277574300766,laplace,0.2094745635986328,0.0
yolo11x,000000144333,4,1/255,0.25,0.45,odpv,0.9340421557426453,0.9340421557426453,0.9340421557426453,90.51193672418594,normal,9.5367431640625e-07,0.29447078704833984
yolo11x,000000144333,4,1/255,0.25,0.45,odpv,0.0,0.0,0.0,614.3232990503311,poisson,1.0,0.0
yolo11x,000000144333,4,1/255,0.25,0.45,odpv,0.0,0.0,0.0,591.4619798660278,poisson_gaussian,1.0,0.0
yolo11x,000000144333,4,1/255,0.25,0.45,odpv,0.9340421557426453,0.9340421557426453,0.9340421557426453,93.23216137290001,salt_and_pepper,9.5367431640625e-07,0.29447078704833984
yolo11x,000000144333,4,1/255,0.25,0.45,odpv,0.9344806671142578,0.9344806671142578,0.9344806671142578,105.02057111263275,uniform,9.5367431640625e-07,0.15028095245361328
yolo11x,000000144333,4,1/255,0.25,0.45,rcp,0.9663982395264908,0.9663982395264908,0.9663982395264908,622.716203212738,laplace,0.30721139170079975,0.4292653571541308
yolo11x,000000144333,4,1/255,0.25,0.45,rcp,0.970690574886719,0.970690574886719,0.970690574886719,635.6637781858444,normal,0.3061486425184326,0.4301048103131842
yolo11x,000000144333,4,1/255,0.25,0.45,rcp,0.968670773708711,0.968670773708711,0.968670773708711,813.8324368298054,poisson,0.30727784631847005,0.4287696202415015
yolo11x,000000144333,4,1/255,0.25,0.45,rcp,0.9673406160133149,0.9673406160133149,0.9673406160133149,1156.0626802146435,poisson_gaussian,0.3074248883136293,0.42895972693915196
yolo11x,000000144333,4,1/255,0.25,0.45,rcp,0.9717926376315497,0.9717926376315497,0.9717926376315497,597.0384925603867,salt_and_pepper,0.30595074264404437,0.42992002296860266
yolo11x,000000144333,4,1/255,0.25,0.45,rcp,0.9707322744603342,0.9707322744603342,0.9707322744603342,448.0631416141987,uniform,0.30620084413690374,0.42996944912599805
yolo11x,000000144333,4,2/255,0.25,0.45,rcp,0.9629580392460189,0.9629580392460189,0.9629580392460189,615.2528928816319,laplace,0.3091494550214732,0.30547671823452516
yolo11x,000000144333,4,2/255,0.25,0.45,rcp,0.9692147338150973,0.9692147338150973,0.9692147338150973,610.7956427633762,normal,0.30684914037899136,0.42922611319871434
yolo11x,000000144333,4,2/255,0.25,0.45,rcp,0.9643575437218824,0.9643575437218824,0.9643575437218824,908.9005832970142,poisson,0.30822900127667957,0.4248607480938968
yolo11x,000000144333,4,2/255,0.25,0.45,rcp,0.9625098798223742,0.9625098798223742,0.9625098798223742,1242.797225445509,poisson_gaussian,0.30842570196627556,0.3047951652725229
yolo11x,000000144333,4,2/255,0.25,0.45,rcp,0.9700891882882219,0.9700891882882219,0.9700891882882219,603.2746106088161,salt_and_pepper,0.30651927992103506,0.4293093303762596
yolo11x,000000144333,4,2/255,0.25,0.45,rcp,0.9661904030491807,0.9661904030491807,0.9661904030491807,448.1913203597069,uniform,0.3074219619333078,0.4298663674130044
yolo11x,000000144333,5,1/255,0.25,0.45,odpv,0.8981889486312866,0.8981889486312866,0.8981889486312866,184.11277574300766,laplace,1.0,0.0
yolo11x,000000144333,5,1/255,0.25,0.45,odpv,0.9251928329467773,0.9251928329467773,0.9251928329467773,90.51193672418594,normal,0.30152320861816406,0.29447078704833984
yolo11x,000000144333,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,614.3232990503311,poisson,1.0,0.0
yolo11x,000000144333,5,1/255,0.25,0.45,odpv,0.0,0.0,0.0,591.4619798660278,poisson_gaussian,1.0,0.0
yolo11x,000000144333,5,1/255,0.25,0.45,odpv,0.9250577688217163,0.9250577688217163,0.9250577688217163,93.23216137290001,salt_and_pepper,0.3035573959350586,0.29447078704833984
yolo11x,000000144333,5,1/255,0.25,0.45,odpv,0.9158527255058289,0.9158527255058289,0.9158527255058289,105.02057111263275,uniform,0.38159656524658203,0.15028095245361328
yolo11x,000000144333,5,1/255,0.25,0.45,rcp,0.94872943798362,0.94872943798362,0.94872943798362,622.716203212738,laplace,0.30721139170079975,0.4292653571541308
yolo11x,000000144333,5,1/255,0.25,0.45,rcp,0.9538086756608214,0.9538086756608214,0.9538086756608214,635.6637781858444,normal,0.3061486425184326,0.4301048103131842
yolo11x,000000144333,5,1/255,0.25,0.45,rcp,0.950783322114737,0.950783322114737,0.950783322114737,813.8324368298054,poisson,0.30727784631847005,0.4287696202415015
