model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11m,000000017207,0,2/255,0.25,0.45,rcp,0.0,0.0,0.0,515.6732385635376
yolo11m,000000017207,0,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,66.50182714462281
yolo11m,000000017207,1,1/255,0.25,0.45,odpv,0.8502734303474426,0.8502734303474426,0.8502734303474426,61.66338438987732
yolo11m,000000017207,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,6.85399317741394
yolo11m,000000017207,1,1/255,0.25,0.45,rcp,0.9160750768787289,0.9160750768787289,0.9160750768787289,515.0837878227234
yolo11m,000000017207,1,1/255,0.25,0.45,square_attack,0.9009661078453064,0.9009661078453064,0.9009661078453064,68.29807562828064
yolo11m,000000017207,1,2/255,0.25,0.45,odpv,0.8220997452735901,0.8220997452735901,0.8220997452735901,65.21462450027465
yolo11m,000000017207,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.061914443969727
yolo11m,000000017207,1,2/255,0.25,0.45,rcp,0.9105091953557677,0.9105091953557677,0.9105091953557677,515.6732385635376
yolo11m,000000017207,1,2/255,0.25,0.45,square_attack,0.8767746090888977,0.8767746090888977,0.8767746090888977,66.50182714462281
yolo11m,000000017207,2,1/255,0.25,0.45,odpv,0.9740501046180725,0.9740501046180725,0.9740501046180725,61.66338438987732
yolo11m,000000017207,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,6.85399317741394
yolo11m,000000017207,2,1/255,0.25,0.45,rcp,0.9835215948076299,0.9835215948076299,0.9835215948076299,515.0837878227234
yolo11m,000000017207,2,1/255,0.25,0.45,square_attack,0.9586834907531738,0.9586834907531738,0.9586834907531738,68.29807562828064
yolo11m,000000017207,2,2/255,0.25,0.45,odpv,0.9685718417167664,0.9685718417167664,0.9685718417167664,65.21462450027465
yolo11m,000000017207,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.061914443969727
yolo11m,000000017207,2,2/255,0.25,0.45,rcp,0.9819393171128258,0.9819393171128258,0.9819393171128258,515.6732385635376
yolo11m,000000017207,2,2/255,0.25,0.45,square_attack,0.873116135597229,0.873116135597229,0.873116135597229,66.50182714462281
yolo11m,000000017207,3,1/255,0.25,0.45,odpv,0.6868463754653931,0.6868463754653931,0.0,61.66338438987732
yolo11m,000000017207,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,6.85399317741394
yolo11m,000000017207,3,1/255,0.25,0.45,rcp,0.7567284992469046,0.7567284992469046,0.7567284992469046,515.0837878227234
yolo11m,000000017207,3,1/255,0.25,0.45,square_attack,0.7523941993713379,0.7523941993713379,0.7523941993713379,68.29807562828064
yolo11m,000000017207,3,2/255,0.25,0.45,odpv,0.6776851415634155,0.6776851415634155,0.0,65.21462450027465
yolo11m,000000017207,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.061914443969727
yolo11m,000000017207,3,2/255,0.25,0.45,rcp,0.754091344703604,0.754091344703604,0.754091344703604,515.6732385635376
yolo11m,000000017207,3,2/255,0.25,0.45,square_attack,0.7331498265266418,0.7331498265266418,0.7331498265266418,66.50182714462281
